municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id,municipality_bfs_id,hotel_establishments_open_source_token,hotel_establishments_open,hotel_rooms_available_source_token,hotel_rooms_available,hotel_beds_available_source_token,hotel_beds_available,hotel_arrivals_capacity_table_source_token,hotel_arrivals_capacity_table,hotel_overnights_capacity_table_source_token,hotel_overnights_capacity_table,hotel_room_nights_source_token,hotel_room_nights,hotel_room_occupancy_rate_pct_source_token,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct_source_token,hotel_bed_occupancy_rate_pct,complete_capacity_supply,source_id_capacity,hotel_overnights_per_available_bed_month,capacity_source_id
Blonay - Saint-Légier,2016,7,2016-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2016,8,2016-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2016,9,2016-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2016,10,2016-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2016,11,2016-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2016,12,2016-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,1,2017-01-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,2,2017-02-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,3,2017-03-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,4,2017-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,5,2017-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,6,2017-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,7,2017-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,8,2017-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,9,2017-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,10,2017-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,11,2017-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2017,12,2017-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,1,2018-01-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,2,2018-02-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,3,2018-03-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,4,2018-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,5,2018-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,6,2018-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,7,2018-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,8,2018-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,9,2018-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,10,2018-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,11,2018-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2018,12,2018-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,1,2019-01-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,2,2019-02-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,3,2019-03-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,4,2019-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,5,2019-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,6,2019-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,7,2019-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,8,2019-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,9,2019-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,10,2019-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,11,2019-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2019,12,2019-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,1,2020-01-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,2,2020-02-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,3,2020-03-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,4,2020-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,5,2020-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,6,2020-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,7,2020-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,8,2020-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,9,2020-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,10,2020-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,11,2020-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2020,12,2020-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,..,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,1,2021-01-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,2,2021-02-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,3,2021-03-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,4,2021-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,5,2021-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,6,2021-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,7,2021-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,8,2021-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,9,2021-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,10,2021-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,11,2021-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2021,12,2021-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,5892,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,1,2022-01-01,824,824.0,384,384.0,642,642.0,182.0,6.715383386334681,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,384,384,824,824,556,556,12,12.0,9,9.0,True,BFS_HOTEL_CAPACITY_DATA,2.728476821192053,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,2,2022-02-01,20,20.0,15,15.0,5,5.0,15.0,3.044522437723423,BFS_HOTEL_DATA,5892,3,3,18,18,36,36,15,15,20,20,18,18,4,4.0,2,2.0,True,BFS_HOTEL_CAPACITY_DATA,0.5555555555555556,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,3,2022-03-01,1065,1065.0,654,654.0,856,856.0,209.0,6.97166860472579,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,654,654,1065,1065,674,674,14,14.0,11,11.0,True,BFS_HOTEL_CAPACITY_DATA,3.5264900662251657,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,4,2022-04-01,2790,2790.0,1466,1466.0,2051,2051.0,739.0,7.934155233536322,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1466,1466,2790,2790,1625,1625,35,35.0,31,31.0,True,BFS_HOTEL_CAPACITY_DATA,9.23841059602649,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,5,2022-05-01,2947,2947.0,1769,1769.0,2418,2418.0,529.0,7.988882253309227,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1769,1769,2947,2947,1838,1838,39,39.0,32,32.0,True,BFS_HOTEL_CAPACITY_DATA,9.758278145695364,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,6,2022-06-01,3504,3504.0,2035,2035.0,2939,2939.0,565.0,8.16194579946869,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,2035,2035,3504,3504,2275,2275,50,50.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,11.602649006622517,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,7,2022-07-01,3889,3889.0,1603,1603.0,3012,3012.0,877.0,8.266164436612492,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1603,1603,3889,3889,2062,2062,43,43.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,12.87748344370861,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,8,2022-08-01,3202,3202.0,1596,1596.0,2475,2475.0,727.0,8.071843149609158,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1596,1596,3202,3202,1723,1723,36,36.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,10.602649006622517,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,9,2022-09-01,3523,3523.0,2334,2334.0,2783,2783.0,740.0,8.16735198705607,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,2334,2334,3523,3523,2289,2289,50,50.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,11.665562913907285,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,10,2022-10-01,2734,2734.0,1690,1690.0,1964,1964.0,770.0,7.913886714856082,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1690,1690,2734,2734,1665,1665,35,35.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,9.052980132450331,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,11,2022-11-01,2245,2245.0,1603,1603.0,1476,1476.0,769.0,7.716906135298388,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1603,1603,2245,2245,1543,1543,33,33.0,25,25.0,True,BFS_HOTEL_CAPACITY_DATA,7.433774834437086,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2022,12,2022-12-01,3158,3158.0,2030,2030.0,2023,2023.0,1135.0,8.058010800802085,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,2030,2030,3158,3158,1769,1769,38,38.0,35,35.0,True,BFS_HOTEL_CAPACITY_DATA,10.456953642384105,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,1,2023-01-01,1747,1747.0,1113,1113.0,1113,1113.0,634.0,7.466227556215481,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1113,1113,1747,1747,1229,1229,27,27.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,5.78476821192053,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,2,2023-02-01,1645,1645.0,1037,1037.0,989,989.0,656.0,7.406103381237015,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1037,1037,1645,1645,1101,1101,26,26.0,19,19.0,True,BFS_HOTEL_CAPACITY_DATA,5.447019867549669,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,3,2023-03-01,2195,2195.0,1432,1432.0,1090,1090.0,1105.0,7.694392802629421,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1432,1432,2195,2195,1567,1567,33,33.0,23,23.0,True,BFS_HOTEL_CAPACITY_DATA,7.268211920529802,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,4,2023-04-01,3107,3107.0,1727,1727.0,1822,1822.0,1285.0,8.041734711487537,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,1727,1727,3107,3107,1831,1831,40,40.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,10.288079470198676,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,5,2023-05-01,4648,4648.0,3094,3094.0,2319,2319.0,2329.0,8.444407421690585,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,3094,3094,4648,4648,2755,2755,59,59.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,15.390728476821192,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,6,2023-06-01,4741,4741.0,2913,2913.0,2799,2799.0,1942.0,8.464214266625351,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,2913,2913,4741,4741,2912,2912,64,64.0,53,53.0,True,BFS_HOTEL_CAPACITY_DATA,15.698675496688741,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,7,2023-07-01,4718,4718.0,2884,2884.0,2212,2212.0,2506.0,8.459352191726387,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,2884,2884,4718,4718,2694,2694,56,56.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.62251655629139,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,8,2023-08-01,5021,5021.0,3029,3029.0,2562,2562.0,2459.0,8.52158353971753,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,3029,3029,5021,5021,2769,2769,58,58.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.625827814569536,BFS_HOTEL_CAPACITY_DATA
Blonay - Saint-Légier,2023,9,2023-09-01,5068,5068.0,3041,3041.0,3007,3007.0,2061.0,8.53089883847235,BFS_HOTEL_DATA,5892,4,4,154,154,302,302,3041,3041,5068,5068,3144,3144,68,68.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,16.781456953642383,BFS_HOTEL_CAPACITY_DATA
