municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id
Opfikon,2018,5,2018-05-01,75973,75973,48879,48879,15864,15864,60109,11.238146455473956,BFS_HOTEL_DATA
Opfikon,2018,6,2018-06-01,79651,79651,52307,52307,19927,19927,59724,11.285422424878567,BFS_HOTEL_DATA
Opfikon,2018,7,2018-07-01,79297,79297,51544,51544,17527,17527,61770,11.280968186623934,BFS_HOTEL_DATA
Opfikon,2018,8,2018-08-01,82711,82711,54621,54621,19043,19043,63668,11.323119973266529,BFS_HOTEL_DATA
Opfikon,2018,9,2018-09-01,73138,73138,49153,49153,20294,20294,52844,11.200117019200826,BFS_HOTEL_DATA
Opfikon,2018,10,2018-10-01,65044,65044,43809,43809,17375,17375,47669,11.08283461703566,BFS_HOTEL_DATA
Opfikon,2018,11,2018-11-01,51670,51670,34697,34697,14274,14274,37396,10.852651974684044,BFS_HOTEL_DATA
Opfikon,2018,12,2018-12-01,54537,54537,36988,36988,15541,15541,38996,10.906652985393507,BFS_HOTEL_DATA
Opfikon,2019,1,2019-01-01,44429,44429,31246,31246,11601,11601,32828,10.701670195929955,BFS_HOTEL_DATA
Opfikon,2019,2,2019-02-01,42752,42752,30493,30493,12474,12474,30278,10.663194647341323,BFS_HOTEL_DATA
Opfikon,2019,3,2019-03-01,49293,49293,37274,37274,15546,15546,33747,10.80555764877031,BFS_HOTEL_DATA
Opfikon,2019,4,2019-04-01,59544,59544,41574,41574,15998,15998,43546,10.994487608202096,BFS_HOTEL_DATA
Opfikon,2019,5,2019-05-01,72355,72355,48928,48928,23876,23876,48479,11.189353658821526,BFS_HOTEL_DATA
Opfikon,2019,6,2019-06-01,77342,77342,52821,52821,21874,21874,55468,11.256005354168488,BFS_HOTEL_DATA
Opfikon,2019,7,2019-07-01,78485,78485,53504,53504,27186,27186,51299,11.270675543916282,BFS_HOTEL_DATA
Opfikon,2019,8,2019-08-01,75618,75618,53148,53148,23974,23974,51644,11.233462853342674,BFS_HOTEL_DATA
Opfikon,2019,9,2019-09-01,72137,72137,50404,50404,24557,24557,47580,11.186336230202965,BFS_HOTEL_DATA
Opfikon,2019,10,2019-10-01,63481,63481,43719,43719,22069,22069,41412,11.058511680130179,BFS_HOTEL_DATA
Opfikon,2019,11,2019-11-01,53022,53022,37265,37265,20653,20653,32369,10.878481060664019,BFS_HOTEL_DATA
Opfikon,2019,12,2019-12-01,53616,53616,37933,37933,17920,17920,35696,10.889621460952071,BFS_HOTEL_DATA
Opfikon,2020,1,2020-01-01,44824,44824,32097,32097,15761,15761,29063,10.710521298473333,BFS_HOTEL_DATA
Opfikon,2020,2,2020-02-01,43266,43266,30922,30922,16130,16130,27136,10.675145498714587,BFS_HOTEL_DATA
Opfikon,2020,3,2020-03-01,19915,19915,14300,14300,8125,8125,11790,9.899278707762074,BFS_HOTEL_DATA
Opfikon,2020,4,2020-04-01,3158,3158,1713,1713,2007,2007,1151,8.058010800802085,BFS_HOTEL_DATA
Opfikon,2020,5,2020-05-01,4265,4265,2666,2666,2662,2662,1603,8.358431899031295,BFS_HOTEL_DATA
Opfikon,2020,6,2020-06-01,11892,11892,7466,7466,6472,6472,5420,9.383705270727246,BFS_HOTEL_DATA
Opfikon,2020,7,2020-07-01,13420,13420,9152,9152,7309,7309,6111,9.504575923397805,BFS_HOTEL_DATA
Opfikon,2020,8,2020-08-01,14752,14752,9845,9845,7519,7519,7233,9.599201730917567,BFS_HOTEL_DATA
Opfikon,2020,9,2020-09-01,14071,14071,8217,8217,8365,8365,5706,9.551942286417393,BFS_HOTEL_DATA
Opfikon,2020,10,2020-10-01,10554,10554,7155,7155,6398,6398,4156,9.264354960282422,BFS_HOTEL_DATA
Opfikon,2020,11,2020-11-01,9377,9377,6528,6528,5274,5274,4103,9.146121799649531,BFS_HOTEL_DATA
Opfikon,2020,12,2020-12-01,10410,10410,7659,7659,6225,6225,4185,9.250618218474752,BFS_HOTEL_DATA
Opfikon,2021,1,2021-01-01,9965,9965,7009,7009,6010,6010,3955,9.20693457884135,BFS_HOTEL_DATA
Opfikon,2021,2,2021-02-01,10522,10522,7314,7314,6308,6308,4214,9.261318616740812,BFS_HOTEL_DATA
Opfikon,2021,3,2021-03-01,10641,10641,7503,7503,5880,5880,4761,9.272563715156315,BFS_HOTEL_DATA
Opfikon,2021,4,2021-04-01,11922,11922,8037,8037,7050,7050,4872,9.386224586806131,BFS_HOTEL_DATA
Opfikon,2021,5,2021-05-01,13685,13685,8748,8748,7213,7213,6472,9.524128691512443,BFS_HOTEL_DATA
Opfikon,2021,6,2021-06-01,14083,14083,8374,8374,6797,6797,7286,9.552794680274943,BFS_HOTEL_DATA
Opfikon,2021,7,2021-07-01,26111,26111,15197,15197,11955,11955,14156,10.170150257763833,BFS_HOTEL_DATA
Opfikon,2021,8,2021-08-01,32953,32953,18066,18066,14200,14200,18753,10.402867928617377,BFS_HOTEL_DATA
Opfikon,2021,9,2021-09-01,33922,33922,19119,19119,15301,15301,18621,10.431848529391178,BFS_HOTEL_DATA
Opfikon,2021,10,2021-10-01,35191,35191,20126,20126,16570,16570,18621,10.468574063028555,BFS_HOTEL_DATA
Opfikon,2021,11,2021-11-01,29936,29936,17555,17555,13730,13730,16206,10.306850452552423,BFS_HOTEL_DATA
Opfikon,2021,12,2021-12-01,26153,26153,16450,16450,11721,11721,14432,10.171757421466447,BFS_HOTEL_DATA
Opfikon,2022,1,2022-01-01,20218,20218,12727,12727,8249,8249,11969,9.914378035367301,BFS_HOTEL_DATA
Opfikon,2022,2,2022-02-01,22274,22274,13389,13389,9487,9487,12787,10.01122025233901,BFS_HOTEL_DATA
Opfikon,2022,3,2022-03-01,31033,31033,18751,18751,12666,12666,18367,10.34283865664343,BFS_HOTEL_DATA
Opfikon,2022,4,2022-04-01,35204,35204,21436,21436,15183,15183,20021,10.468943396953234,BFS_HOTEL_DATA
Opfikon,2022,5,2022-05-01,50841,50841,32272,32272,20843,20843,29998,10.836478063632697,BFS_HOTEL_DATA
Opfikon,2022,6,2022-06-01,68228,68228,41798,41798,28786,28786,39442,11.130624973392523,BFS_HOTEL_DATA
Opfikon,2022,7,2022-07-01,67066,67066,43936,43936,25272,25272,41794,11.113447398706187,BFS_HOTEL_DATA
Opfikon,2022,8,2022-08-01,72972,72972,42389,42389,26905,26905,46067,11.197844788700635,BFS_HOTEL_DATA
Opfikon,2022,9,2022-09-01,74625,74625,42807,42807,31448,31448,43177,11.220244250940128,BFS_HOTEL_DATA
Opfikon,2022,10,2022-10-01,64735,64735,35840,35840,26096,26096,38639,11.078072739967473,BFS_HOTEL_DATA
Opfikon,2022,11,2022-11-01,50446,50446,27602,27602,20123,20123,30323,10.828678559197003,BFS_HOTEL_DATA
Opfikon,2022,12,2022-12-01,51970,51970,32229,32229,18447,18447,33523,10.858441149687675,BFS_HOTEL_DATA
Opfikon,2023,1,2023-01-01,39168,39168,23415,23415,14580,14580,24588,10.575640896591837,BFS_HOTEL_DATA
Opfikon,2023,2,2023-02-01,38736,38736,22462,22462,13802,13802,24934,10.564550494623223,BFS_HOTEL_DATA
Opfikon,2023,3,2023-03-01,53062,53062,32368,32368,17719,17719,35343,10.87923516585972,BFS_HOTEL_DATA
Opfikon,2023,4,2023-04-01,64028,64028,37364,37364,20526,20526,43502,11.067091384711677,BFS_HOTEL_DATA
Opfikon,2023,5,2023-05-01,70065,70065,45090,45090,17815,17815,52250,11.157192933963753,BFS_HOTEL_DATA
Opfikon,2023,6,2023-06-01,77212,77212,49167,49167,22015,22015,55197,11.25432311561861,BFS_HOTEL_DATA
Opfikon,2023,7,2023-07-01,79332,79332,50776,50776,20416,20416,58916,11.281409462296002,BFS_HOTEL_DATA
Opfikon,2023,8,2023-08-01,73549,73549,47032,47032,20688,20688,52861,11.205720726029584,BFS_HOTEL_DATA
Opfikon,2023,9,2023-09-01,68868,68868,45272,45272,21089,21089,47779,11.139961428322973,BFS_HOTEL_DATA
Opfikon,2023,10,2023-10-01,67361,67361,43418,43418,20093,20093,47268,11.117836339686834,BFS_HOTEL_DATA
Opfikon,2023,11,2023-11-01,53048,53048,32902,32902,16328,16328,36720,10.878971293723087,BFS_HOTEL_DATA
Opfikon,2023,12,2023-12-01,57898,57898,36530,36530,16665,16665,41233,10.96645539225477,BFS_HOTEL_DATA
Opfikon,2024,1,2024-01-01,40260,40260,25988,25988,10408,10408,29852,10.60313853743474,BFS_HOTEL_DATA
Opfikon,2024,2,2024-02-01,41682,41682,25463,25463,11644,11644,30038,10.6378486508044,BFS_HOTEL_DATA
Opfikon,2024,3,2024-03-01,49688,49688,30894,30894,16011,16011,33677,10.813538859620264,BFS_HOTEL_DATA
Opfikon,2024,4,2024-04-01,63263,63263,40896,40896,22795,22795,40468,11.055071725970343,BFS_HOTEL_DATA
Opfikon,2024,5,2024-05-01,79565,79565,51473,51473,33920,33920,45645,11.284342144905654,BFS_HOTEL_DATA
Opfikon,2024,6,2024-06-01,85247,85247,55245,55245,34803,34803,50444,11.353319934460007,BFS_HOTEL_DATA
Opfikon,2024,7,2024-07-01,89307,89307,56407,56407,33980,33980,55327,11.399846348518327,BFS_HOTEL_DATA
Opfikon,2024,8,2024-08-01,82549,82549,54130,54130,32542,32542,50007,11.321159449348274,BFS_HOTEL_DATA
Opfikon,2024,9,2024-09-01,77140,77140,49973,49973,33496,33496,43644,11.253390195121284,BFS_HOTEL_DATA
Opfikon,2024,10,2024-10-01,71756,71756,46371,46371,28400,28400,43356,11.181040689838715,BFS_HOTEL_DATA
Opfikon,2024,11,2024-11-01,55123,55123,34740,34740,20344,20344,34779,10.917340471995036,BFS_HOTEL_DATA
Opfikon,2024,12,2024-12-01,65283,65283,40604,40604,23843,23843,41440,11.086502262270587,BFS_HOTEL_DATA
Opfikon,2025,1,2025-01-01,49297,49297,31736,31736,18873,18873,30424,10.80563879125656,BFS_HOTEL_DATA
Opfikon,2025,2,2025-02-01,43429,43429,28372,28372,17101,17101,26328,10.678905725528868,BFS_HOTEL_DATA
Opfikon,2025,3,2025-03-01,55894,55894,34825,34825,25271,25271,30623,10.931230209704426,BFS_HOTEL_DATA
Opfikon,2025,4,2025-04-01,66397,66397,42385,42385,32750,32750,33647,11.103422214528967,BFS_HOTEL_DATA
Opfikon,2025,5,2025-05-01,84934,84934,53909,53909,45524,45524,39410,11.349641537053412,BFS_HOTEL_DATA
Opfikon,2025,6,2025-06-01,87884,87884,59939,59939,45812,45812,42072,11.383784420646998,BFS_HOTEL_DATA
Opfikon,2025,7,2025-07-01,90021,90021,60438,60438,42686,42686,47335,11.407809363885171,BFS_HOTEL_DATA
Opfikon,2025,8,2025-08-01,88718,88718,60499,60499,42302,42302,46416,11.393229350545036,BFS_HOTEL_DATA
Opfikon,2025,9,2025-09-01,80215,80215,53348,53348,43077,43077,37138,11.292478275203761,BFS_HOTEL_DATA
Opfikon,2025,10,2025-10-01,74734,74734,51176,51176,38720,38720,36014,11.221703802219915,BFS_HOTEL_DATA
Opfikon,2025,11,2025-11-01,56128,56128,37133,37133,29596,29596,26532,10.935407891992757,BFS_HOTEL_DATA
Opfikon,2025,12,2025-12-01,70556,70556,46618,46618,33981,33981,36575,11.164176172769997,BFS_HOTEL_DATA
Opfikon,2026,1,2026-01-01,51652,51652,33933,33933,26734,26734,24918,10.85230355611368,BFS_HOTEL_DATA
Opfikon,2026,2,2026-02-01,44748,44748,29426,29426,23202,23202,21546,10.708824377084602,BFS_HOTEL_DATA
Opfikon,2026,3,2026-03-01,54187,54187,35907,35907,27895,27895,26292,10.900214760700628,BFS_HOTEL_DATA
Opfikon,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Opfikon,2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Dübendorf,2013,1,2013-01-01,3379,3379,1601,1601,1910,1910,1469,8.125630988477065,BFS_HOTEL_DATA
Dübendorf,2013,2,2013-02-01,3083,3083,1671,1671,1388,1388,1695,8.03398273468322,BFS_HOTEL_DATA
Dübendorf,2013,3,2013-03-01,3522,3522,1808,1808,1622,1622,1900,8.167068178341237,BFS_HOTEL_DATA
Dübendorf,2013,4,2013-04-01,3784,3784,1975,1975,1972,1972,1812,8.23880116587155,BFS_HOTEL_DATA
Dübendorf,2013,5,2013-05-01,3811,3811,2042,2042,1662,1662,2149,8.245909264774093,BFS_HOTEL_DATA
Dübendorf,2013,6,2013-06-01,4247,4247,2304,2304,2095,2095,2152,8.354203562921775,BFS_HOTEL_DATA
Dübendorf,2013,7,2013-07-01,3876,3876,1794,1794,1925,1925,1951,8.262816937670928,BFS_HOTEL_DATA
Dübendorf,2013,8,2013-08-01,4220,4220,2061,2061,1809,1809,2411,8.347827345782498,BFS_HOTEL_DATA
Dübendorf,2013,9,2013-09-01,4346,4346,2139,2139,2347,2347,1999,8.377241230988792,BFS_HOTEL_DATA
Dübendorf,2013,10,2013-10-01,3808,3808,2072,2072,1816,1816,1992,8.245121966478605,BFS_HOTEL_DATA
Dübendorf,2013,11,2013-11-01,3713,3713,2046,2046,1761,1761,1952,8.219864741912652,BFS_HOTEL_DATA
Dübendorf,2013,12,2013-12-01,2873,2873,1547,1547,1399,1399,1474,7.96346006663897,BFS_HOTEL_DATA
Dübendorf,2014,1,2014-01-01,3188,3188,1615,1615,1901,1901,1287,8.067462667010057,BFS_HOTEL_DATA
Dübendorf,2014,2,2014-02-01,3032,3032,1629,1629,1340,1340,1692,8.017307507688582,BFS_HOTEL_DATA
Dübendorf,2014,3,2014-03-01,3514,3514,1892,1892,1689,1689,1825,8.164794804244766,BFS_HOTEL_DATA
Dübendorf,2014,4,2014-04-01,3745,3745,1883,1883,1646,1646,2099,8.228443883004033,BFS_HOTEL_DATA
Dübendorf,2014,5,2014-05-01,3643,3643,2013,2013,1479,1479,2164,8.200837258379849,BFS_HOTEL_DATA
Dübendorf,2014,6,2014-06-01,4258,4258,2271,2271,1957,1957,2301,8.356789669923213,BFS_HOTEL_DATA
Dübendorf,2014,7,2014-07-01,3965,3965,1978,1978,1702,1702,2263,8.285513309079741,BFS_HOTEL_DATA
Dübendorf,2014,8,2014-08-01,4562,4562,2438,2438,1804,1804,2758,8.425735580927402,BFS_HOTEL_DATA
Dübendorf,2014,9,2014-09-01,4319,4319,2078,2078,1986,1986,2333,8.371010681238156,BFS_HOTEL_DATA
Dübendorf,2014,10,2014-10-01,3939,3939,2262,2262,1910,1910,2029,8.27893600229198,BFS_HOTEL_DATA
Dübendorf,2014,11,2014-11-01,3805,3805,2108,2108,1737,1737,2068,8.244334047856094,BFS_HOTEL_DATA
Dübendorf,2014,12,2014-12-01,2913,2913,1622,1622,1582,1582,1331,7.97728198675515,BFS_HOTEL_DATA
Dübendorf,2015,1,2015-01-01,2939,2939,1411,1411,1518,1518,1421,7.986164860332727,BFS_HOTEL_DATA
Dübendorf,2015,2,2015-02-01,2841,2841,1514,1514,1237,1237,1604,7.952263308657046,BFS_HOTEL_DATA
Dübendorf,2015,3,2015-03-01,3657,3657,1839,1839,1982,1982,1675,8.204671828950811,BFS_HOTEL_DATA
Dübendorf,2015,4,2015-04-01,3153,3153,1708,1708,1493,1493,1660,8.056426767522984,BFS_HOTEL_DATA
Dübendorf,2015,5,2015-05-01,3567,3567,1902,1902,1707,1707,1860,8.1797604936999,BFS_HOTEL_DATA
Dübendorf,2015,6,2015-06-01,3802,3802,1977,1977,2064,2064,1738,8.24354550792826,BFS_HOTEL_DATA
Dübendorf,2015,7,2015-07-01,3333,3333,1688,1688,1573,1573,1760,8.111928063310739,BFS_HOTEL_DATA
Dübendorf,2015,8,2015-08-01,3574,3574,1880,1880,1768,1768,1806,8.181720455128108,BFS_HOTEL_DATA
Dübendorf,2015,9,2015-09-01,3872,3872,2077,2077,2274,2274,1598,8.261784679514752,BFS_HOTEL_DATA
Dübendorf,2015,10,2015-10-01,3588,3588,1931,1931,1740,1740,1848,8.185628891147607,BFS_HOTEL_DATA
Dübendorf,2015,11,2015-11-01,3401,3401,2010,2010,1863,1863,1538,8.132118772955806,BFS_HOTEL_DATA
Dübendorf,2015,12,2015-12-01,2813,2813,1551,1551,1565,1565,1248,7.942362237674335,BFS_HOTEL_DATA
Dübendorf,2016,1,2016-01-01,3415,3415,1432,1432,2298,2298,1117,8.13622555490846,BFS_HOTEL_DATA
Dübendorf,2016,2,2016-02-01,2982,2982,1678,1678,1469,1469,1513,8.000684784514748,BFS_HOTEL_DATA
Dübendorf,2016,3,2016-03-01,3531,3531,1749,1749,1920,1920,1611,8.16961956172385,BFS_HOTEL_DATA
Dübendorf,2016,4,2016-04-01,3489,3489,1817,1817,1819,1819,1670,8.157657015196472,BFS_HOTEL_DATA
Dübendorf,2016,5,2016-05-01,3758,3758,1989,1989,2197,2197,1561,8.231908243564177,BFS_HOTEL_DATA
Dübendorf,2016,6,2016-06-01,4085,4085,2097,2097,2110,2110,1975,8.315321775377567,BFS_HOTEL_DATA
Dübendorf,2016,7,2016-07-01,3603,3603,1718,1718,1788,1788,1815,8.189799618728228,BFS_HOTEL_DATA
Dübendorf,2016,8,2016-08-01,4124,4124,1982,1982,1943,1943,2181,8.324821298768782,BFS_HOTEL_DATA
Dübendorf,2016,9,2016-09-01,4288,4288,2128,2128,2356,2356,1932,8.36380888451688,BFS_HOTEL_DATA
Dübendorf,2016,10,2016-10-01,4001,4001,2202,2202,2056,2056,1945,8.294549515143679,BFS_HOTEL_DATA
Dübendorf,2016,11,2016-11-01,4196,4196,2178,2178,2118,2118,2078,8.34212526333359,BFS_HOTEL_DATA
Dübendorf,2016,12,2016-12-01,3288,3288,1852,1852,1716,1716,1572,8.098338846189057,BFS_HOTEL_DATA
Dübendorf,2017,1,2017-01-01,3744,3744,1824,1824,2381,2381,1363,8.22817689595132,BFS_HOTEL_DATA
Dübendorf,2017,2,2017-02-01,3305,3305,1803,1803,1553,1553,1752,8.10349427838097,BFS_HOTEL_DATA
Dübendorf,2017,3,2017-03-01,4301,4301,2196,2196,2134,2134,2167,8.366835309827675,BFS_HOTEL_DATA
Dübendorf,2017,4,2017-04-01,3429,3429,1807,1807,1754,1754,1675,8.140315540159985,BFS_HOTEL_DATA
Dübendorf,2017,5,2017-05-01,4234,4234,2463,2463,1920,1920,2314,8.351138607086154,BFS_HOTEL_DATA
Dübendorf,2017,6,2017-06-01,4449,4449,2186,2186,2116,2116,2333,8.400659375160286,BFS_HOTEL_DATA
Dübendorf,2017,7,2017-07-01,3972,3972,1876,1876,1635,1635,2337,8.287276755814599,BFS_HOTEL_DATA
Dübendorf,2017,8,2017-08-01,3783,3783,1983,1983,1415,1415,2368,8.238536930171769,BFS_HOTEL_DATA
Dübendorf,2017,9,2017-09-01,4327,4327,2371,2371,1903,1903,2424,8.372860820526318,BFS_HOTEL_DATA
Dübendorf,2017,10,2017-10-01,4482,4482,2581,2581,2080,2080,2402,8.40804774415544,BFS_HOTEL_DATA
Dübendorf,2017,11,2017-11-01,4148,4148,2434,2434,2029,2029,2119,8.330622620332868,BFS_HOTEL_DATA
Dübendorf,2017,12,2017-12-01,2840,2840,1670,1670,1593,1593,1247,7.951911381854188,BFS_HOTEL_DATA
Dübendorf,2018,1,2018-01-01,3095,3095,1585,1585,1717,1717,1378,8.037866234709618,BFS_HOTEL_DATA
Dübendorf,2018,2,2018-02-01,3516,3516,1782,1782,1800,1800,1716,8.165363632473982,BFS_HOTEL_DATA
Dübendorf,2018,3,2018-03-01,3723,3723,2117,2117,1660,1660,2063,8.222553638396958,BFS_HOTEL_DATA
Dübendorf,2018,4,2018-04-01,3621,3621,2047,2047,1732,1732,1889,8.19478163844336,BFS_HOTEL_DATA
Dübendorf,2018,5,2018-05-01,4055,4055,2453,2453,1904,1904,2151,8.30795254527102,BFS_HOTEL_DATA
Dübendorf,2018,6,2018-06-01,4297,4297,2307,2307,1741,1741,2556,8.365905077202456,BFS_HOTEL_DATA
Dübendorf,2018,7,2018-07-01,3653,3653,1862,1862,1404,1404,2249,8.203577736937952,BFS_HOTEL_DATA
Dübendorf,2018,8,2018-08-01,3988,3988,2247,2247,1909,1909,2079,8.291295851905407,BFS_HOTEL_DATA
Dübendorf,2018,9,2018-09-01,4340,4340,2429,2429,2188,2188,2152,8.375860015299594,BFS_HOTEL_DATA
Dübendorf,2018,10,2018-10-01,4169,4169,2392,2392,2043,2043,2126,8.335671314792847,BFS_HOTEL_DATA
Dübendorf,2018,11,2018-11-01,3918,3918,2363,2363,2077,2077,1841,8.273591798199632,BFS_HOTEL_DATA
Dübendorf,2018,12,2018-12-01,3098,3098,1876,1876,1654,1654,1444,8.038834757787749,BFS_HOTEL_DATA
Dübendorf,2019,1,2019-01-01,3088,3088,1668,1668,1733,1733,1355,8.035602692918582,BFS_HOTEL_DATA
Dübendorf,2019,2,2019-02-01,3006,3006,1686,1686,1606,1606,1400,8.008698182988528,BFS_HOTEL_DATA
Dübendorf,2019,3,2019-03-01,3870,3870,2283,2283,2154,2154,1716,8.261268150577648,BFS_HOTEL_DATA
Dübendorf,2019,4,2019-04-01,3239,3239,1690,1690,1600,1600,1639,8.083328608786376,BFS_HOTEL_DATA
Dübendorf,2019,5,2019-05-01,4393,4393,2452,2452,2311,2311,2082,8.387995252944556,BFS_HOTEL_DATA
Dübendorf,2019,6,2019-06-01,4093,4093,2002,2002,2159,2159,1934,8.317277766221235,BFS_HOTEL_DATA
Dübendorf,2019,7,2019-07-01,3752,3752,1886,1886,1638,1638,2114,8.23031079913502,BFS_HOTEL_DATA
Dübendorf,2019,8,2019-08-01,3844,3844,1881,1881,1742,1742,2102,8.254528881939745,BFS_HOTEL_DATA
Dübendorf,2019,9,2019-09-01,4408,4408,2481,2481,2190,2190,2218,8.391403185357937,BFS_HOTEL_DATA
Dübendorf,2019,10,2019-10-01,3880,3880,2232,2232,1838,1838,2042,8.263848131368906,BFS_HOTEL_DATA
Dübendorf,2019,11,2019-11-01,3684,3684,2298,2298,1795,1795,1889,8.212025804623437,BFS_HOTEL_DATA
Dübendorf,2019,12,2019-12-01,2924,2924,1757,1757,1597,1597,1327,7.981049759665957,BFS_HOTEL_DATA
Dübendorf,2020,1,2020-01-01,3359,3359,1893,1893,2035,2035,1324,8.11969625295725,BFS_HOTEL_DATA
Dübendorf,2020,2,2020-02-01,2712,2712,1599,1599,1297,1297,1415,7.905810312658931,BFS_HOTEL_DATA
Dübendorf,2020,3,2020-03-01,1272,1272,655,655,818,818,454,7.149131598557407,BFS_HOTEL_DATA
Dübendorf,2020,4,2020-04-01,619,619,290,290,331,331,288,6.429719478039138,BFS_HOTEL_DATA
Dübendorf,2020,5,2020-05-01,487,487,250,250,250,250,237,6.1903154058531475,BFS_HOTEL_DATA
Dübendorf,2020,6,2020-06-01,1552,1552,894,894,878,878,674,7.347943823148687,BFS_HOTEL_DATA
Dübendorf,2020,7,2020-07-01,1931,1931,1029,1029,1034,1034,897,7.566311014772463,BFS_HOTEL_DATA
Dübendorf,2020,8,2020-08-01,2107,2107,1239,1239,1166,1166,941,7.653494909661253,BFS_HOTEL_DATA
Dübendorf,2020,9,2020-09-01,1322,1322,670,670,875,875,447,7.187657164114956,BFS_HOTEL_DATA
Dübendorf,2020,10,2020-10-01,1769,1769,956,956,1591,1591,178,7.478734825567875,BFS_HOTEL_DATA
Dübendorf,2020,11,2020-11-01,1384,1384,650,650,1201,1201,183,7.233455418621439,BFS_HOTEL_DATA
Dübendorf,2020,12,2020-12-01,651,651,287,287,505,505,146,6.480044561926653,BFS_HOTEL_DATA
Dübendorf,2021,1,2021-01-01,483,483,277,277,400,400,83,6.182084906716632,BFS_HOTEL_DATA
Dübendorf,2021,2,2021-02-01,889,889,465,465,722,722,167,6.7912214627261855,BFS_HOTEL_DATA
Dübendorf,2021,3,2021-03-01,1524,1524,677,677,1242,1242,282,7.329749689041512,BFS_HOTEL_DATA
Dübendorf,2021,4,2021-04-01,1347,1347,700,700,1009,1009,338,7.206377291472252,BFS_HOTEL_DATA
Dübendorf,2021,5,2021-05-01,1932,1932,1093,1093,1602,1602,330,7.566828479208331,BFS_HOTEL_DATA
Dübendorf,2021,6,2021-06-01,2516,2516,1269,1269,1879,1879,637,7.830822995135316,BFS_HOTEL_DATA
Dübendorf,2021,7,2021-07-01,3041,3041,1406,1406,1926,1926,1115,8.020270472819238,BFS_HOTEL_DATA
Dübendorf,2021,8,2021-08-01,3258,3258,1477,1477,2173,2173,1085,8.089175678837561,BFS_HOTEL_DATA
Dübendorf,2021,9,2021-09-01,3017,3017,1582,1582,1735,1735,1282,8.012349639327795,BFS_HOTEL_DATA
Dübendorf,2021,10,2021-10-01,2934,2934,1678,1678,1669,1669,1265,7.984462732262196,BFS_HOTEL_DATA
Dübendorf,2021,11,2021-11-01,2562,2562,1556,1556,1386,1386,1176,7.848933726364071,BFS_HOTEL_DATA
Dübendorf,2021,12,2021-12-01,1322,1322,782,782,700,700,622,7.187657164114956,BFS_HOTEL_DATA
Dübendorf,2022,1,2022-01-01,1264,1264,628,628,793,793,471,7.142827401161621,BFS_HOTEL_DATA
Dübendorf,2022,2,2022-02-01,1704,1704,892,892,948,948,756,7.4413203897176174,BFS_HOTEL_DATA
Dübendorf,2022,3,2022-03-01,2750,2750,1463,1463,1568,1568,1182,7.919719760924575,BFS_HOTEL_DATA
Dübendorf,2022,4,2022-04-01,2397,2397,1508,1508,1400,1400,997,7.7823903355874595,BFS_HOTEL_DATA
Dübendorf,2022,5,2022-05-01,3939,3939,1987,1987,2472,2472,1467,8.27893600229198,BFS_HOTEL_DATA
Dübendorf,2022,6,2022-06-01,3934,3934,2057,2057,2044,2044,1890,8.277666160851503,BFS_HOTEL_DATA
Dübendorf,2022,7,2022-07-01,3430,3430,1826,1826,1516,1516,1914,8.14060704285845,BFS_HOTEL_DATA
Dübendorf,2022,8,2022-08-01,4138,4138,2042,2042,2024,2024,2114,8.328209491748732,BFS_HOTEL_DATA
Dübendorf,2022,9,2022-09-01,2872,2872,1642,1642,1659,1659,1213,7.96311205897929,BFS_HOTEL_DATA
Dübendorf,2022,10,2022-10-01,4111,4111,2493,2493,2510,2510,1601,8.321664807135,BFS_HOTEL_DATA
Dübendorf,2022,11,2022-11-01,3976,3976,2533,2533,2365,2365,1611,8.28828304520769,BFS_HOTEL_DATA
Dübendorf,2022,12,2022-12-01,3017,3017,1774,1774,1616,1616,1401,8.012349639327795,BFS_HOTEL_DATA
Dübendorf,2023,1,2023-01-01,3404,3404,1605,1605,2115,2115,1289,8.133000218583613,BFS_HOTEL_DATA
Dübendorf,2023,2,2023-02-01,3217,3217,1489,1489,1786,1786,1431,8.076515327552329,BFS_HOTEL_DATA
Dübendorf,2023,3,2023-03-01,3686,3686,2002,2002,2013,2013,1673,8.212568398234145,BFS_HOTEL_DATA
